255	10785
256	10778
257	10770
258	10773
259	10782
260	10782
261	10774
262	10768
263	10770
264	10777
265	10780
266	10773
267	10766
268	10771
269	10779
270	10778
271	10769
272	10765
273	10763
274	10767
275	10770
276	10768
277	10764
278	10764
279	10767
280	10768
281	10766
282	10763
283	10765
284	10767
285	10766
286	10761
287	10756
288	10759
289	10762
290	10763
291	10761
292	10758
293	10759
294	10762
295	10768
296	10772
297	10773
298	10769
299	10766
300	10766
301	10766
302	10766
303	10765
304	10764
305	10764
306	10765
307	10764
308	10763
309	10762
310	10760
311	10764
312	10770
313	10772
314	10763
315	10757
316	10763
317	10770
318	10765
319	10755
320	10754
321	10763
322	10767
323	10760
324	10752
325	10755
326	10763
327	10763
328	10754
329	10748
330	10754
331	10762
332	10758
333	10749
334	10744
335	10745
336	10742
337	10741
338	10741
339	10740
340	10739
341	10739
342	10738
343	10738
344	10737
345	10737
346	10737
347	10737
348	10736
349	10736
350	10735
351	10735
352	10735
353	10737
354	10729
355	10722
356	10726
357	10734
358	10736
359	10729
360	10722
361	10726
362	10735
363	10737
364	10728
365	10721
366	10727
367	10734
368	10730
369	10720
370	10718
371	10725
372	10730
373	10723
374	10714
375	10716
376	10715
377	10715
378	10714
379	10713
380	10712
381	10712
382	10707
383	10706
384	10709
385	10710
386	10709
387	10710
388	10710
389	10708
390	10706
391	10706
392	10706
393	10706
394	10704
395	10694
396	10690
397	10697
398	10703
399	10699
400	10689
401	10689
402	10679
403	10674
404	10681
405	10688
406	10688
407	10679
408	10674
409	10681
410	10689
411	10689
412	10680
413	10675
414	10683
415	10689
416	10689
417	10688
418	10687
419	10686
420	10686
421	10686
422	10685
423	10684
424	10684
425	10684
426	10684
427	10683
428	10683
429	10682
430	10678
431	10678
432	10680
433	10681
434	10681
435	10685
436	10693
437	10693
438	10683
439	10678
440	10684
441	10691
442	10689
443	10679
444	10677
445	10685
446	10689
447	10682
448	10674
449	10675
450	10684
451	10685
452	10676
453	10670
454	10676
455	10683
456	10780
457	10874
458	10871
459	10972
460	11075
461	11173
462	11268
463	11269
464	11277
465	11379
466	11370
467	11466
468	11463
469	11472
470	11468
471	11465
472	11561
473	11558
474	11662
475	11760
476	11762
477	11766
478	11765
479	11758
480	11758
481	11762
482	11761
483	11759
484	11855
485	11856
486	11855
487	11851
488	11851
489	11846
490	11850
491	11953
492	12050
493	12144
494	12244
495	12347
496	12349
497	12340
498	12335
499	12339
500	12443
501	12438
502	12542
503	12643
504	12636
505	12628
506	12623
507	12726
508	12829
509	12826
510	12921
511	12924
512	12932
513	12930
514	12921
515	13017
516	13113
517	13106
518	13110
519	13214
520	13211
521	13202
522	13202
523	13201
524	13209
525	13307
526	13401
527	13405
528	13508
529	13611
530	13711
531	13806
532	13799
533	13804
534	13907
535	13909
536	13901
537	14000
538	14005
539	14012
540	14013
541	14007
542	14012
543	14020
544	14026
545	14122
546	14218
547	14221
548	14221
549	14220
550	14220
551	14224
552	14327
553	14329
554	14327
555	14324
556	14224
557	14128
558	14130
559	14130
560	14029
561	13926
562	13827
563	13826
564	13826
565	13727
566	13735
567	13638
568	13645
569	13639
570	13647
571	13650
572	13650
573	13650
574	13650
575	13650
576	13655
577	13749
578	13845
579	13850
580	13850
581	13845
582	13852
583	13845
584	13846
585	13852
586	13956
587	13959
588	13951
589	13958
590	14057
591	14057
592	13954
593	13857
594	13858
595	13755
596	13760
597	13863
598	13965
599	14061
600	13963
601	14067
602	13969
603	13871
604	13872
605	13976
606	13978
607	13880
608	13785
609	13885
610	13781
611	13876
612	13874
613	13876
614	13879
615	13879
616	13777
617	13781
618	13783
619	13690
620	13792
621	13794
622	13789
623	13791
624	13792
625	13691
626	13589
627	13585
628	13491
629	13396
630	13295
631	13192
632	13199
633	13205
634	13108
635	13101
636	13102
637	13007
638	13012
639	13009
640	13001
641	13003
642	13005
643	13006
644	12999
645	12897
646	12801
647	12807
648	12812
649	12812
650	12812
651	12812
652	12712
653	12711
654	12707
655	12707
656	12709
657	12710
658	12709
659	12607
660	12614
661	12624
662	12627
663	12622
664	12623
665	12624
666	12626
667	12627
668	12622
669	12626
670	12627
671	12619
672	12522
673	12532
674	12438
675	12341
676	12337
677	12235
678	12140
679	12145
680	12150
681	12152
682	12145
683	12145
684	12046
685	12039
686	11939
687	11943
688	11952
689	11945
690	11849
691	11755
692	11760
693	11754
694	11654
695	11662
696	11663
697	11567
698	11465
699	11363
700	11365
701	11264
702	11266
703	11262
704	11269
705	11168
706	11168
707	11166
708	11160
709	11057
710	11058
711	10963
712	10963
713	10961
714	10963
715	10864
716	10864
717	10870
718	10870
719	10870
720	10870
721	10869
722	10871
723	10877
724	10872
725	10973
726	10979
727	10976
728	10967
729	10968
730	10976
731	10976
732	10970
733	10962
734	10964
735	10973
736	10978
737	10979
738	10973
739	10970
740	10970
741	10976
742	10971
743	10963
744	10962
745	10965
746	10960
747	10958
748	10955
749	10961
750	10961
751	10955
752	10954
753	10962
754	10970
755	10973
756	10975
757	10970
758	10968
759	10967
760	10960
761	10954
762	10951
763	10960
764	10951
765	10948
766	10938
767	10936
768	10942
769	10945
770	10943
771	10943
772	10940
773	10939
774	10938
775	10936
776	10935
777	10943
778	10944
779	10935
780	10932
781	10934
782	10941
783	10950
784	10949
785	10953
786	10958
787	10958
788	10954
789	10953
790	10949
791	10948
792	10953
793	10959
794	10957
795	10949
796	10947
797	10949
798	10953
799	10952
800	10948
801	10948
802	10942
803	10946
804	10947
805	10951
806	10949
807	10947
808	10954
809	10963
810	10972
811	10965
812	10960
813	10960
814	10957
815	10956
816	10959
817	10959
818	10957
819	10949
820	10847
821	10849
822	10856
823	10857
824	10856
825	10762
826	10763
827	10771
828	10774
829	10765
830	10758
831	10765
832	10774
833	10772
834	10765
835	10762
836	10755
837	10753
838	10759
839	10767
840	10766
841	10765
842	10761
843	10763
844	10771
845	10773
846	10774
847	10768
848	10768
849	10762
850	10753
851	10854
852	10861
853	10955
854	10949
855	10943
856	10945
857	10949
858	10954
859	10961
860	10961
861	10958
862	10959
863	10959
864	10965
865	10968
866	10968
867	10966
868	10969
869	10967
870	10964
871	10964
872	10961
873	10954
874	10952
875	10954
876	10962
877	10957
878	10954
879	10960
880	10969
881	10970
882	10962
883	10954
884	10957
885	10961
886	10958
887	11053
888	11151
889	11161
890	11163
891	11155
892	11147
893	11150
894	11153
895	11152
896	11146
897	11144
898	11142
899	11142
900	11140
901	11143
902	11146
903	11146
904	11138
905	11134
906	11136
907	11142
908	11142
909	11135
910	11126
911	11228
912	11332
913	11434
914	11439
915	11539
916	11542
917	11534
918	11630
919	11629
920	11632
921	11733
922	11730
923	11823
924	11821
925	11821
926	11815
927	11909
928	11912
929	11914
930	11917
931	11912
932	11903
933	12006
934	12109
935	12109
936	12114
937	12110
938	12204
939	12197
940	12300
941	12297
942	12399
943	12402
944	12403
945	12500
946	12503
947	12511
948	12513
949	12613
950	12614
951	12516
952	12509
953	12509
954	12611
955	12711
956	12805
957	12799
958	12895
959	12990
960	13091
961	13096
962	13095
963	13092
964	13088
965	13083
966	13089
967	13090
968	13089
969	13091
970	13192
971	13201
972	13209
973	13217
974	13218
975	13220
976	13213
977	13209
978	13306
979	13301
980	13298
981	13396
982	13401
983	13503
984	13599
985	13693
986	13696
987	13597
988	13597
989	13596
990	13595
991	13604
992	13611
993	13705
994	13804
995	13906
996	13907
997	14002
998	14008
999	14111
1000	14213
1001	14213
1002	14313
1003	14309
1004	14411
1005	14412
1006	14513
1007	14505
1008	14497
1009	14503
1010	14606
1011	14508
1012	14508
1013	14410
1014	14407
1015	14407
1016	14401
1017	14403
1018	14300
1019	14403
1020	14400
1021	14400
1022	14397
1023	14295
1024	14396
1025	14397
1026	14403
1027	14301
1028	14299
1029	14400
1030	14401
1031	14503
1032	14604
1033	14604
1034	14510
1035	14512
1036	14510
1037	14517
1038	14421
1039	14428
1040	14427
1041	14429
1042	14429
1043	14526
1044	14620
1045	14522
1046	14522
1047	14616
1048	14620
1049	14526
1050	14528
1051	14524
1052	14522
1053	14522
1054	14423
1055	14322
1056	14223
1057	14325
1058	14224
1059	14124
1060	14124
1061	14127
1062	14226
1063	14220
1064	14321
1065	14326
1066	14323
1067	14322
1068	14316
1069	14409
1070	14315
1071	14307
1072	14308
1073	14303
1074	14306
1075	14306
1076	14408
1077	14417
1078	14315
1079	14323
1080	14323
1081	14229
1082	14233
1083	14133
1084	14030
1085	13931
1086	13933
1087	13936
1088	13834
1089	13826
1090	13828
1091	13827
1092	13822
1093	13719
1094	13618
1095	13523
1096	13530
1097	13430
1098	13420
1099	13322
1100	13228
1101	13225
1102	13129
1103	13135
1104	13035
1105	13033
1106	12930
1107	12935
1108	12943
1109	12940
1110	12846
1111	12847
1112	12744
1113	12740
1114	12745
1115	12651
1116	12654
1117	12652
1118	12652
1119	12556
1120	12560
1121	12466
1122	12469
1123	12468
1124	12366
1125	12364
1126	12356
1127	12355
1128	12356
1129	12261
1130	12264
1131	12169
1132	12071
1133	11968
1134	11962
1135	11961
1136	11961
1137	11958
1138	11960
1139	11958
1140	11859
1141	11857
1142	11754
1143	11653
1144	11558
1145	11561
1146	11564
1147	11469
1148	11467
1149	11461
1150	11468
1151	11475
1152	11477
1153	11373
1154	11370
1155	11374
1156	11379
1157	11279
1158	11286
1159	11292
1160	11195
1161	11188
1162	11086
1163	11090
1164	10997
1165	10997
1166	10994
1167	10993
1168	10997
1169	10903
1170	10898
1171	10896
1172	10891
1173	10896
1174	10893
1175	10892
1176	10790
1177	10781
1178	10780
1179	10777
1180	10780
1181	10772
1182	10766
1183	10769
1184	10777
1185	10781
1186	10774
1187	10870
1188	10875
1189	10883
1190	10886
1191	10882
1192	10877
1193	10879
1194	10885
1195	10884
1196	10885
1197	10882
1198	10888
1199	10893
1200	10889
1201	10895
1202	10897
1203	10894
1204	10891
1205	10891
1206	10897
1207	10900
1208	10895
1209	10889
1210	10880
1211	10875
1212	10882
1213	10888
1214	10884
1215	10874
1216	10971
1217	10976
1218	10976
1219	10969
1220	10963
1221	10959
1222	10962
1223	10962
1224	10967
1225	10968
1226	10971
1227	10977
1228	11077
1229	11076
1230	11075
1231	11072
1232	11075
1233	11082
1234	11082
1235	11072
1236	11071
1237	11073
1238	11070
1239	11064
1240	11060
1241	11053
1242	11057
1243	11062
1244	11062
1245	11056
1246	11047
1247	11043
1248	11043
1249	11044
1250	11033
1251	11129
1252	11133
1253	11134
1254	11133
1255	11126
1256	11121
1257	11127
1258	11123
1259	11113
1260	11111
1261	11117
1262	11122
1263	11118
1264	11112
1265	11109
1266	11109
1267	11112
1268	11112
1269	11108
1270	11104
1271	11111
1272	11108
1273	11099
1274	11196
1275	11188
1276	11193
1277	11200
1278	11199
1279	11199
1280	11198
1281	11199
1282	11299
1283	11293
1284	11285
1285	11286
1286	11283
1287	11186
1288	11181
1289	11179
1290	11178
1291	11177
1292	11176
1293	11176
1294	11175
1295	11175
1296	11168
1297	11168
1298	11165
1299	11161
1300	11165
1301	11157
1302	11155
1303	11157
1304	11160
1305	11159
1306	11155
1307	11154
1308	11157
1309	11159
1310	11159
1311	11162
1312	11164
1313	11162
1314	11160
1315	11161
1316	11059
1317	11053
1318	11057
1319	11065
1320	11071
1321	11065
1322	11058
1323	11060
1324	11063
1325	11061
1326	11058
1327	11052
1328	10954
1329	10954
1330	10946
1331	10947
1332	10944
1333	10944
1334	10948
1335	10949
1336	10946
1337	10942
1338	10944
1339	10950
1340	10951
1341	10951
1342	10950
1343	10950
1344	10942
1345	10939
1346	10946
1347	10945
1348	10943
1349	10945
1350	10950
1351	10848
1352	10849
1353	10854
1354	10957
1355	10959
1356	10958
1357	10950
1358	10948
1359	10952
1360	10946
1361	10942
1362	10945
1363	10946
1364	10942
1365	10942
1366	10941
1367	10943
1368	10934
1369	11033
1370	11041
1371	11043
1372	11144
1373	11149
1374	11048
1375	11152
1376	11249
1377	11242
1378	11345
1379	11345
1380	11343
1381	11341
1382	11237
1383	11236
1384	11235
1385	11330
1386	11329
1387	11326
1388	11330
1389	11326
1390	11318
1391	11417
1392	11426
1393	11425
1394	11521
1395	11521
1396	11525
1397	11529
1398	11629
1399	11626
1400	11721
1401	11726
1402	11823
1403	11819
1404	11823
1405	11927
1406	11924
1407	11916
1408	11914
1409	11917
1410	11926
1411	12025
1412	12119
1413	12112
1414	12120
1415	12123
1416	12125
1417	12125
1418	12125
1419	12125
1420	12120
1421	12121
1422	12123
1423	12119
1424	12214
1425	12214
1426	12212
1427	12214
1428	12311
1429	12304
1430	12305
1431	12298
1432	12397
1433	12397
1434	12493
1435	12499
1436	12602
1437	12606
1438	12604
1439	12700
1440	12803
1441	12806
1442	12809
1443	12806
1444	12910
1445	12918
1446	13015
1447	13114
1448	13115
1449	13213
1450	13311
1451	13414
1452	13510
1453	13509
1454	13405
1455	13507
1456	13504
1457	13502
1458	13507
1459	13607
1460	13609
1461	13611
1462	13611
1463	13612
1464	13716
1465	13817
1466	13820
1467	13916
1468	13925
1469	13829
1470	13826
1471	13921
1472	13821
1473	13822
1474	13819
1475	13720
1476	13622
1477	13623
1478	13525
1479	13521
1480	13518
1481	13525
1482	13630
1483	13634
1484	13636
1485	13636
1486	13739
1487	13840
1488	13840
1489	13940
1490	13944
1491	13844
1492	13842
1493	13945
1494	13850
1495	13946
1496	13947
1497	13949
1498	13853
1499	13954
1500	13954
1501	13956
1502	13858
1503	13860
1504	13860
1505	13762
1506	13771
1507	13780
1508	13878
1509	13871
1510	13864
1511	13760
1512	13760
1513	13864
1514	13864
1515	13865
1516	13965
1517	13972
1518	13966
1519	14061
1520	14066
1521	14169
1522	14270
1523	14274
1524	14170
1525	14171
1526	14180
1527	14182
1528	14082
1529	14088
1530	14091
1531	14091
1532	13992
1533	14087
1534	13987
1535	13983
1536	13983
1537	13983
1538	13976
1539	13877
1540	13774
1541	13780
1542	13773
1543	13769
1544	13672
1545	13673
1546	13574
1547	13470
1548	13466
1549	13370
1550	13274
1551	13173
1552	13068
1553	13066
1554	13074
1555	12978
1556	12979
1557	12980
1558	12977
1559	12882
1560	12885
1561	12878
1562	12871
1563	12874
1564	12779
1565	12681
1566	12679
1567	12576
1568	12574
1569	12575
1570	12574
1571	12479
1572	12480
1573	12474
1574	12476
1575	12478
1576	12480
1577	12480
1578	12474
1579	12474
1580	12480
1581	12480
1582	12379
1583	12375
1584	12377
1585	12282
1586	12185
1587	12082
1588	12077
1589	11974
1590	11977
1591	11983
1592	11980
1593	11875
1594	11868
1595	11772
1596	11772
1597	11769
1598	11760
1599	11660
1600	11566
1601	11558
1602	11560
1603	11561
1604	11556
1605	11549
1606	11544
1607	11544
1608	11448
1609	11449
1610	11448
1611	11450
1612	11346
1613	11244
1614	11243
1615	11246
1616	11145
1617	11137
1618	11142
1619	11047
1620	11047
1621	10944
1622	10840
1623	10842
1624	10852
1625	10847
1626	10839
1627	10837
1628	10841
1629	10840
1630	10838
1631	10837
1632	10836
1633	10741
1634	10744
1635	10743
1636	10640
1637	10631
1638	10638
1639	10642
1640	10646
1641	10636
1642	10638
1643	10645
1644	10647
1645	10640
1646	10635
1647	10639
1648	10646
1649	10644
1650	10637
1651	10635
1652	10636
1653	10633
1654	10630
1655	10632
1656	10635
1657	10635
1658	10632
1659	10631
1660	10633
1661	10639
1662	10639
1663	10631
1664	10629
1665	10632
1666	10634
1667	10634
1668	10631
1669	10630
1670	10633
1671	10626
1672	10622
1673	10627
1674	10634
1675	10631
1676	10623
1677	10623
1678	10630
1679	10634
1680	10628
1681	10620
1682	10621
1683	10630
1684	10633
1685	10629
1686	10622
1687	10623
1688	10631
1689	10637
1690	10631
1691	10622
1692	10622
1693	10631
1694	10633
1695	10634
1696	10633
1697	10631
1698	10632
1699	10634
1700	10634
1701	10636
1702	10638
1703	10636
1704	10634
1705	10635
1706	10637
1707	10637
1708	10634
1709	10634
1710	10634
1711	10638
1712	10646
1713	10650
1714	10643
1715	10635
1716	10640
1717	10649
1718	10648
1719	10638
1720	10636
1721	10644
1722	10650
1723	10645
1724	10636
1725	10638
1726	10647
1727	10650
1728	10642
1729	10635
1730	10635
1731	10643
1732	10648
1733	10645
1734	10647
1735	10651
1736	10652
1737	10652
1738	10652
1739	10652
1740	10651
1741	10651
1742	10652
1743	10652
1744	10652
1745	10651
1746	10651
1747	10652
1748	10652
1749	10651
1750	10651
1751	10651
1752	10658
1753	10665
1754	10661
1755	10652
1756	10649
1757	10653
1758	10660
1759	10658
1760	10652
1761	10646
1762	10650
1763	10658
1764	10657
1765	10648
1766	10646
1767	10654
1768	10659
1769	10653
1770	10645
1771	10648
1772	10657
1773	10657
1774	10649
1775	10644
1776	10645
1777	10644
1778	10642
1779	10643
1780	10645
1781	10648
1782	10643
1783	10638
1784	10640
1785	10643
1786	10644
1787	10642
1788	10639
1789	10640
1790	10643
1791	10644
1792	10640
1793	10638
1794	10643
1795	10638
1796	10631
1797	10631
1798	10639
1799	10641
1800	10634
1801	10639
1802	10634
1803	10627
1804	10629
1805	10637
1806	10639
1807	10636
1808	10633
1809	10632
1810	10638
1811	10642
1812	10637
1813	10631
1814	10634
1815	10642
1816	10639
1817	10639
1818	10643
1819	10644
1820	10641
1821	10638
1822	10735
1823	10736
1824	10736
1825	10736
1826	10831
1827	10829
1828	10829
1829	10933
1830	10936
1831	10929
1832	11025
1833	11124
1834	11117
1835	11116
1836	11115
1837	11123
1838	11220
1839	11218
1840	11217
1841	11219
1842	11225
1843	11216
1844	11209
1845	11214
1846	11318
1847	11417
1848	11408
1849	11409
1850	11411
1851	11513
1852	11507
1853	11603
1854	11606
1855	11611
1856	11615
1857	11615
1858	11611
1859	11613
1860	11612
1861	11716
1862	11814
1863	11909
1864	12008
1865	12017
1866	12017
1867	12012
1868	12108
1869	12107
1870	12116
1871	12112
1872	12207
1873	12205
1874	12212
1875	12316
1876	12324
1877	12333
1878	12329
1879	12327
1880	12426
1881	12427
1882	12531
1883	12530
1884	12522
1885	12618
1886	12721
1887	12721
1888	12820
1889	12811
1890	12814
1891	12917
1892	12926
1893	12921
1894	12922
1895	13023
1896	13024
1897	13024
1898	13024
1899	13120
1900	13128
1901	13120
1902	13116
1903	13121
1904	13124
1905	13219
1906	13219
1907	13218
1908	13322
1909	13425
1910	13522
1911	13515
1912	13515
1913	13520
1914	13526
1915	13518
1916	13521
1917	13513
